# free productive bulk ~G1 fluency core
wrong	adj
the	link
a	link
an	link
and	link
or	link
but	link
if	link
because	link
so	link
to	link
of	link
in	link
on	link
at	link
by	link
for	link
with	link
from	link
into	link
about	link
over	link
under	link
this	link
that	link
these	link
those	link
is	link
are	link
was	link
were	link
be	link
am	link
not	link
yes	link
no	link
your	link
our	link
their	link
his	link
her	link
its	link
can	link
will	link
do	link
does	link
did	link
have	link
has	link
had	link
what	link
who	link
where	link
when	link
why	link
how	link
more	link
less	link
also	link
than	link
as	link
until	link
while	link
during	link
